Achitecture,Base Clock,Base Power,Gen,IGPU Frequency,Launch Date,Link,Max Boost Clock,Max Power,Memory Channels,Memory Type,Name,Series,Total Cache,Total Cores,Total Threads
14,0.6,37,7,1000,Q2'15,https://www.intel.com/content/www/us/en/products/sku/87717/intel-core-i75750hq-processor-6m-cache-up-to-3-40-ghz/specifications.html,3.4,47,,3,i7-5750HQ,5th Generation Intel® Core™ i7 Processors,6,4,8.0
7,1.0,35,9,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232162/intel-core-i913900te-processor-36m-cache-up-to-5-00-ghz/specifications.html,5.0,35,,5,i9-13900TE,13th Generation Intel® Core™ i9 Processors,36,24,32.0
7,4.4,35,3,1000,Q1'24,https://www.intel.com/content/www/us/en/products/sku/236775/intel-core-i3-processor-14100t-12m-cache-up-to-4-40-ghz/specifications.html,4.4,69,,5,i3-14100T,Intel® Core™ i3 Processors (14th gen),12,4,8.0
7,0.9,35,7,1000,Q1'24,https://www.intel.com/content/www/us/en/products/sku/236794/intel-core-i7-processor-14700t-33m-cache-up-to-5-20-ghz/specifications.html,5.0,106,,5,i7-14700T,Intel® Core™ i7 Processors (14th gen),33,20,28.0
14,3.3,0,3,950,Q3'15,https://www.intel.com/content/www/us/en/products/sku/90728/intel-core-i36300t-processor-4m-cache-3-30-ghz/specifications.html,3.3,0,,4,i3-6300T,6th Generation Intel® Core™ i3 Processors,4,2,4.0
22,2.8,0,5,1000,Q4'13,https://www.intel.com/content/www/us/en/products/sku/75027/intel-core-i54200h-processor-3m-cache-up-to-3-40-ghz/specifications.html,3.4,0,,3,i5-4200H,4th Generation Intel® Core™ i5 Processors,3,2,4.0
14,2.5,35,5,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/201839/intel-core-i510300h-processor-8m-cache-up-to-4-50-ghz/specifications.html,4.5,45,,4,i5-10300H,10th Generation Intel® Core™ i5 Processors,8,4,8.0
22,2.0,0,5,1000,Q1'14,https://www.intel.com/content/www/us/en/products/sku/80343/intel-core-i54310u-processor-3m-cache-up-to-3-00-ghz/specifications.html,3.0,0,,3,i5-4310U,4th Generation Intel® Core™ i5 Processors,3,2,4.0
22,2.3,0,7,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/78932/intel-core-i74712hq-processor-6m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,3,i7-4712HQ,4th Generation Intel® Core™ i7 Processors,6,4,8.0
14,3.7,0,5,1000,Q4'18,https://www.intel.com/content/www/us/en/products/sku/134896/intel-core-i59600k-processor-9m-cache-up-to-4-60-ghz/specifications.html,4.6,0,,4,i5-9600K,9th Generation Intel® Core™ i5 Processors,9,6,6.0
22,2.3,0,7,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/78933/intel-core-i74712mq-processor-6m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,3,i7-4712MQ,4th Generation Intel® Core™ i7 Processors,6,4,8.0
14,0.8,7,7,1000,Q3'16,https://www.intel.com/content/www/us/en/products/sku/97466/intel-core-i77600u-processor-4m-cache-up-to-3-90-ghz/specifications.html,3.9,25,,4,i7-7600U,7th Generation Intel® Core™ i7 Processors,4,2,4.0
14,3.1,0,7,1000,Q1'18,https://www.intel.com/content/www/us/en/products/sku/130409/intel-core-i78809g-processor-with-radeon-rx-vega-m-gh-graphics-8m-cache-up-to-4-20-ghz/specifications.html,4.2,0,,4,i7-8809G,8th Generation Intel® Core™ i7 Processors,8,4,8.0
7,5.6,55,9,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232138/intel-core-i913980hx-processor-36m-cache-up-to-5-60-ghz/specifications.html,5.6,157,,5,i9-13980HX,13th Generation Intel® Core™ i9 Processors,36,24,32.0
10,0.9,12,5,1000,Q3'20,https://www.intel.com/content/www/us/en/products/sku/208922/intel-core-i51135g7-processor-8m-cache-up-to-4-20-ghz-with-ipu/specifications.html,4.2,28,,4,i5-1135G7,11th Generation Intel® Core™ i5 Processors,8,4,8.0
22,2.1,0,7,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/76090/intel-core-i74760hq-processor-6m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,3,i7-4760HQ,4th Generation Intel® Core™ i7 Processors,6,4,8.0
14,3.6,0,7,1000,Q4'18,https://www.intel.com/content/www/us/en/products/sku/186604/intel-core-i79700k-processor-12m-cache-up-to-4-90-ghz/specifications.html,4.9,0,,4,i7-9700K,9th Generation Intel® Core™ i7 Processors,12,8,8.0
7,1.7,15,7,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/235938/intel-core-i71366ure-processor-12m-cache-up-to-4-90-ghz/specifications.html,4.9,15,,5,i7-1366URE,13th Generation Intel® Core™ i7 Processors,12,10,12.0
14,2.9,0,5,0,Q2'20,https://www.intel.com/content/www/us/en/products/sku/199278/intel-core-i510400f-processor-12m-cache-up-to-4-30-ghz/specifications.html,4.3,0,,4,i5-10400F,10th Generation Intel® Core™ i5 Processors,12,6,12.0
7,2.8,125,5,0,Q4'21,https://www.intel.com/content/www/us/en/products/sku/134590/intel-core-i512600kf-processor-20m-cache-up-to-4-90-ghz/specifications.html,4.9,150,,5,i5-12600KF,12th Generation Intel® Core™ i5 Processors,20,10,16.0
7,5.2,45,7,1000,Q2'24,https://www.intel.com/content/www/us/en/products/sku/239940/intel-core-7-processor-160hl-24m-cache-up-to-5-20-ghz/specifications.html,5.2,115,,5,160HL,Intel® Core™ processors (Series 1),24,14,20.0
14,3.5,95,7,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/199335/intel-core-i710700k-processor-16m-cache-up-to-5-10-ghz/specifications.html,5.1,125,,4,i7-10700K,10th Generation Intel® Core™ i7 Processors,16,8,16.0
14,2.5,0,7,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/212279/intel-core-i711700-processor-16m-cache-up-to-4-90-ghz/specifications.html,4.9,0,,4,i7-11700,11th Generation Intel® Core™ i7 Processors,16,8,16.0
7,4.5,45,5,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/96141/intel-core-i512500h-processor-18m-cache-up-to-4-50-ghz/specifications.html,4.5,95,,5,i5-12500H,12th Generation Intel® Core™ i5 Processors,18,12,16.0
22,2.8,0,7,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/75992/intel-core-i74558u-processor-4m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,3,i7-4558U,4th Generation Intel® Core™ i7 Processors,4,2,4.0
22,2.4,0,7,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/76085/intel-core-i74950hq-processor-6m-cache-up-to-3-60-ghz/specifications.html,3.6,0,,3,i7-4950HQ,4th Generation Intel® Core™ i7 Processors,6,4,8.0
7,4.7,60,3,1000,Q1'24,https://www.intel.com/content/www/us/en/products/sku/236774/intel-core-i3-processor-14100-12m-cache-up-to-4-70-ghz/specifications.html,4.7,110,,5,i3-14100,Intel® Core™ i3 Processors (14th gen),12,4,8.0
14,2.6,35,5,950,Q3'15,https://www.intel.com/content/www/us/en/products/sku/88962/intel-core-i56440hq-processor-6m-cache-up-to-3-50-ghz/specifications.html,3.5,45,,4,i5-6440HQ,6th Generation Intel® Core™ i5 Processors,6,4,4.0
10,0.9,12,5,1000,Q3'20,https://www.intel.com/content/www/us/en/products/sku/208658/intel-core-i51135g7-processor-8m-cache-up-to-4-20-ghz/specifications.html,4.2,28,,4,i5-1135G7,11th Generation Intel® Core™ i5 Processors,8,4,8.0
14,2.8,0,7,1000,Q4'15,https://www.intel.com/content/www/us/en/products/sku/90426/intel-core-i76820eq-processor-8m-cache-up-to-3-50-ghz/specifications.html,3.5,0,,4,i7-6820EQ,6th Generation Intel® Core™ i7 Processors,8,4,8.0
10,0.8,7,5,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/208659/intel-core-i51140g7-processor-8m-cache-up-to-4-20-ghz-with-ipu/specifications.html,4.2,15,,4,i5-1140G7,11th Generation Intel® Core™ i5 Processors,8,4,8.0
7,4.7,55,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232156/intel-core-i513500hx-processor-24m-cache-up-to-4-70-ghz/specifications.html,4.7,157,,5,i5-13500HX,13th Generation Intel® Core™ i5 Processors,24,14,20.0
7,2.6,125,5,0,Q4'22,https://www.intel.com/content/www/us/en/products/sku/230494/intel-core-i513600kf-processor-24m-cache-up-to-5-10-ghz/specifications.html,5.1,181,,5,i5-13600KF,13th Generation Intel® Core™ i5 Processors,24,14,20.0
22,1.6,0,3,900,Q3'13,https://www.intel.com/content/www/us/en/products/sku/76294/intel-core-i34102e-processor-3m-cache-1-60-ghz/specifications.html,1.6,0,,3,i3-4102E,4th Generation Intel® Core™ i3 Processors,3,2,4.0
14,1.9,0,3,950,Q4'15,https://www.intel.com/content/www/us/en/products/sku/90612/intel-core-i36102e-processor-3m-cache-1-90-ghz/specifications.html,1.9,0,,4,i3-6102E,6th Generation Intel® Core™ i3 Processors,3,2,4.0
22,3.5,0,7,1000,Q2'13,https://www.intel.com/content/www/us/en/products/sku/75123/intel-core-i74770k-processor-8m-cache-up-to-3-90-ghz/specifications.html,3.9,0,,3,i7-4770K,4th Generation Intel® Core™ i7 Processors,8,4,8.0
7,5.2,15,7,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232141/intel-core-i71365u-processor-12m-cache-up-to-5-20-ghz/specifications.html,5.2,55,,5,i7-1365U,13th Generation Intel® Core™ i7 Processors,12,10,12.0
7,4.4,28,5,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/226256/intel-core-i51250p-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,64,,5,i5-1250P,12th Generation Intel® Core™ i5 Processors,12,12,16.0
22,2.2,0,7,1000,Q2'13,https://www.intel.com/content/www/us/en/products/sku/75118/intel-core-i74702hq-processor-6m-cache-up-to-3-20-ghz/specifications.html,3.2,0,,3,i7-4702HQ,4th Generation Intel® Core™ i7 Processors,6,4,8.0
14,2.4,9,7,1000,Q1'16,https://www.intel.com/content/www/us/en/products/sku/91169/intel-core-i76660u-processor-4m-cache-up-to-3-40-ghz/specifications.html,3.4,15,,4,i7-6660U,6th Generation Intel® Core™ i7 Processors,4,2,4.0
7,4.3,0,5,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/96142/intel-core-i512500te-processor-18m-cache-up-to-4-30-ghz/specifications.html,4.3,0,,5,i5-12500TE,12th Generation Intel® Core™ i5 Processors,18,6,12.0
0,0.5,9,5,1000,Q4'23,https://www.intel.com/content/www/us/en/products/sku/237507/intel-core-ultra-5-processor-134u-12m-cache-up-to-4-40-ghz/specifications.html,4.4,30,,5,134U,Intel® Core™ Ultra processors (Series 1),12,12,14.0
14,0.8,10,3,1000,Q3'19,https://www.intel.com/content/www/us/en/products/sku/196451/intel-core-i310110u-processor-4m-cache-up-to-4-10-ghz/specifications.html,4.1,25,,4,i3-10110U,10th Generation Intel® Core™ i3 Processors,4,2,4.0
22,2.6,0,3,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/77483/intel-core-i34110m-processor-3m-cache-2-60-ghz/specifications.html,2.6,0,,3,i3-4110M,4th Generation Intel® Core™ i3 Processors,3,2,4.0
14,2.2,0,5,1000,Q4'17,https://www.intel.com/content/www/us/en/products/sku/195327/intel-core-i59500te-processor-9m-cache-up-to-3-60-ghz/specifications.html,3.6,0,,4,i5-9500TE,9th Generation Intel® Core™ i5 Processors,9,6,6.0
14,3.3,0,7,1000,Q2'16,https://www.intel.com/content/www/us/en/products/sku/93339/intel-core-i76785r-processor-8m-cache-up-to-3-90-ghz/specifications.html,3.9,0,,4,i7-6785R,6th Generation Intel® Core™ i7 Processors,8,4,8.0
14,0.7,5,3,1000,Q3'19,https://www.intel.com/content/www/us/en/products/sku/196455/intel-core-i310110y-processor-4m-cache-up-to-4-00ghz/specifications.html,4.0,9,,3,i3-10110Y,10th Generation Intel® Core™ i3 Processors,4,2,4.0
14,2.8,0,9,0,Q2'20,https://www.intel.com/content/www/us/en/products/sku/199329/intel-core-i910900f-processor-20m-cache-up-to-5-20-ghz/specifications.html,5.2,0,,4,i9-10900F,10th Generation Intel® Core™ i9 Processors,20,10,20.0
14,3.0,0,5,0,Q2'19,https://www.intel.com/content/www/us/en/products/sku/190890/intel-core-i59500f-processor-9m-cache-up-to-4-40-ghz/specifications.html,4.4,0,,4,i5-9500F,9th Generation Intel® Core™ i5 Processors,9,6,6.0
22,3.1,0,3,1000,Q3'14,https://www.intel.com/content/www/us/en/products/sku/77489/intel-core-i34160t-processor-3m-cache-3-10-ghz/specifications.html,3.1,0,,3,i3-4160T,4th Generation Intel® Core™ i3 Processors,3,2,4.0
22,2.8,0,7,1000,Q1'14,https://www.intel.com/content/www/us/en/products/sku/78937/intel-core-i74810mq-processor-6m-cache-up-to-3-80-ghz/specifications.html,3.8,0,,3,i7-4810MQ,4th Generation Intel® Core™ i7 Processors,6,4,8.0
7,4.4,15,5,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/227854/intel-core-i51245ue-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,55,,5,i5-1245UE,12th Generation Intel® Core™ i5 Processors,12,10,12.0
7,1.7,15,7,1000,Q3'22,https://www.intel.com/content/www/us/en/products/sku/230904/intel-core-i71255ul-processor-12m-cache-up-to-4-70-ghz/specifications.html,4.7,15,,5,i7-1255UL,12th Generation Intel® Core™ i7 Processors,12,10,12.0
14,1.9,0,7,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/195333/intel-core-i79850hl-processor-9m-cache-up-to-4-10-ghz/specifications.html,4.1,0,,4,i7-9850HL,9th Generation Intel® Core™ i7 Processors,9,6,12.0
22,2.5,0,7,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/78931/intel-core-i74710mq-processor-6m-cache-up-to-3-50-ghz/specifications.html,3.5,0,,3,i7-4710MQ,4th Generation Intel® Core™ i7 Processors,6,4,8.0
14,2.6,35,3,1000,Q4'17,https://www.intel.com/content/www/us/en/products/sku/149160/intel-core-i38100h-processor-6m-cache-3-00-ghz/specifications.html,2.6,45,,4,i3-8100H,8th Generation Intel® Core™ i3 Processors,6,4,4.0
10,1.7,12,3,1000,Q3'20,https://www.intel.com/content/www/us/en/products/sku/208074/intel-core-i31115gre-processor-6m-cache-up-to-3-90-ghz/specifications.html,3.9,28,,4,i3-1115GRE,11th Generation Intel® Core™ i3 Processors,6,2,4.0
14,2.8,35,5,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97459/intel-core-i57440hq-processor-6m-cache-up-to-3-80-ghz/specifications.html,3.8,45,,4,i5-7440HQ,7th Generation Intel® Core™ i5 Processors,6,4,4.0
14,0.8,7,5,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97472/intel-core-i57300u-processor-3m-cache-up-to-3-50-ghz/specifications.html,3.5,25,,4,i5-7300U,7th Generation Intel® Core™ i5 Processors,3,2,4.0
14,1.2,0,5,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97184/intel-core-i57400t-processor-6m-cache-up-to-3-00-ghz/specifications.html,3.0,0,,4,i5-7400T,7th Generation Intel® Core™ i5 Processors,6,4,4.0
22,2.9,0,7,1000,Q1'14,https://www.intel.com/content/www/us/en/products/sku/78939/intel-core-i74910mq-processor-8m-cache-up-to-3-90-ghz/specifications.html,3.9,0,,3,i7-4910MQ,4th Generation Intel® Core™ i7 Processors,8,4,8.0
10,2.1,35,5,1000,Q3'21,https://www.intel.com/content/www/us/en/products/sku/217369/intel-core-i511500he-processor-12m-cache-up-to-4-50-ghz/specifications.html,4.5,45,,4,i5-11500HE,11th Generation Intel® Core™ i5 Processors,12,6,12.0
14,0.8,10,5,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/201892/intel-core-i510310u-processor-6m-cache-up-to-4-40-ghz/specifications.html,4.4,25,,4,i5-10310U,10th Generation Intel® Core™ i5 Processors,6,4,8.0
14,2.7,0,5,950,Q3'15,https://www.intel.com/content/www/us/en/products/sku/88185/intel-core-i56400-processor-6m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,4,i5-6400,6th Generation Intel® Core™ i5 Processors,6,4,4.0
14,3.6,0,3,0,Q2'19,https://www.intel.com/content/www/us/en/products/sku/190886/intel-core-i39100f-processor-6m-cache-up-to-4-20-ghz/specifications.html,4.2,0,,4,i3-9100F,9th Generation Intel® Core™ i3 Processors,6,4,4.0
22,2.5,0,3,1000,Q4'13,https://www.intel.com/content/www/us/en/products/sku/76346/intel-core-i34100m-processor-3m-cache-2-50-ghz/specifications.html,2.5,0,,3,i3-4100M,4th Generation Intel® Core™ i3 Processors,3,2,4.0
7,2.7,45,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232152/intel-core-i513600he-processor-18m-cache-up-to-4-80-ghz/specifications.html,4.8,115,,5,i5-13600HE,13th Generation Intel® Core™ i5 Processors,18,12,16.0
10,2.4,35,5,1000,Q2'21,https://www.intel.com/content/www/us/en/products/sku/213804/intel-core-i511500h-processor-12m-cache-up-to-4-60-ghz/specifications.html,4.6,45,,4,i5-11500H,11th Generation Intel® Core™ i5 Processors,12,6,12.0
14,2.9,35,7,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97464/intel-core-i77820hk-processor-8m-cache-up-to-3-90-ghz/specifications.html,3.9,45,,4,i7-7820HK,7th Generation Intel® Core™ i7 Processors,8,4,8.0
14,3.3,0,5,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/88188/intel-core-i56600-processor-6m-cache-up-to-3-90-ghz/specifications.html,3.9,0,,4,i5-6600,6th Generation Intel® Core™ i5 Processors,6,4,4.0
7,3.8,9,3,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/231805/intel-core-i3n305-processor-6m-cache-up-to-3-80-ghz/specifications.html,3.8,15,,4,i3-N305,Intel® Core™ i3 Processor N-series,6,8,8.0
7,1.2,15,7,1000,Q1'24,https://www.intel.com/content/www/us/en/products/sku/236795/intel-core-7-processor-150u-12m-cache-up-to-5-40-ghz/specifications.html,5.4,55,,5,150U,Intel® Core™ processors (Series 1),12,10,12.0
14,2.8,0,5,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/212274/intel-core-i511600-processor-12m-cache-up-to-4-80-ghz/specifications.html,4.8,0,,4,i5-11600,11th Generation Intel® Core™ i5 Processors,12,6,12.0
22,2.0,0,7,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/81015/intel-core-i74510u-processor-4m-cache-up-to-3-10-ghz/specifications.html,3.1,0,,3,i7-4510U,4th Generation Intel® Core™ i7 Processors,4,2,4.0
22,1.6,0,5,850,Q2'14,https://www.intel.com/content/www/us/en/products/sku/81020/intel-core-i54220y-processor-3m-cache-up-to-2-00-ghz/specifications.html,2.0,0,,3,i5-4220Y,4th Generation Intel® Core™ i5 Processors,3,2,4.0
14,2.6,35,7,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/88967/intel-core-i76700hq-processor-6m-cache-up-to-3-50-ghz/specifications.html,3.5,45,,4,i7-6700HQ,6th Generation Intel® Core™ i7 Processors,6,4,8.0
14,4.0,0,9,1000,Q4'19,https://www.intel.com/content/www/us/en/products/sku/192943/intel-core-i99900ks-processor-16m-cache-up-to-5-00-ghz/specifications.html,5.0,0,,4,i9-9900KS,9th Generation Intel® Core™ i9 Processors,16,8,16.0
22,2.2,0,7,1000,Q3'14,https://www.intel.com/content/www/us/en/products/sku/83505/intel-core-i74770hq-processor-6m-cache-up-to-3-40-ghz/specifications.html,3.4,0,,3,i7-4770HQ,4th Generation Intel® Core™ i7 Processors,6,4,8.0
7,1.8,65,9,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/134597/intel-core-i912900-processor-30m-cache-up-to-5-10-ghz/specifications.html,5.0,202,,5,i9-12900,12th Generation Intel® Core™ i9 Processors,30,16,24.0
7,2.6,125,5,1000,Q4'22,https://www.intel.com/content/www/us/en/products/sku/230493/intel-core-i513600k-processor-24m-cache-up-to-5-10-ghz/specifications.html,5.1,181,,5,i5-13600K,13th Generation Intel® Core™ i5 Processors,24,14,20.0
7,4.7,55,7,1000,Q2'22,https://www.intel.com/content/www/us/en/products/sku/228795/intel-core-i712650hx-processor-24m-cache-up-to-4-70-ghz/specifications.html,4.7,157,,5,i7-12650HX,12th Generation Intel® Core™ i7 Processors,24,14,20.0
14,0.8,7,7,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/88192/intel-core-i76600u-processor-4m-cache-up-to-3-40-ghz/specifications.html,3.4,25,,4,i7-6600U,6th Generation Intel® Core™ i7 Processors,4,2,4.0
7,5.0,55,9,1000,Q2'22,https://www.intel.com/content/www/us/en/products/sku/228439/intel-core-i912950hx-processor-30m-cache-up-to-5-00-ghz/specifications.html,5.0,157,,5,i9-12950HX,12th Generation Intel® Core™ i9 Processors,30,16,24.0
22,3.7,0,3,1000,Q1'15,https://www.intel.com/content/www/us/en/products/sku/77490/intel-core-i34170-processor-3m-cache-3-70-ghz/specifications.html,3.7,0,,3,i3-4170,4th Generation Intel® Core™ i3 Processors,3,2,4.0
10,2.5,35,7,1000,Q3'21,https://www.intel.com/content/www/us/en/products/sku/213802/intel-core-i711600h-processor-18m-cache-up-to-4-60-ghz/specifications.html,4.6,45,,4,i7-11600H,11th Generation Intel® Core™ i7 Processors,18,6,12.0
14,3.4,0,7,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/88196/intel-core-i76700-processor-8m-cache-up-to-4-00-ghz/specifications.html,4.0,0,,4,i7-6700,6th Generation Intel® Core™ i7 Processors,8,4,8.0
14,1.7,35,7,1000,Q2'18,https://www.intel.com/content/www/us/en/products/sku/134906/intel-core-i78750h-processor-9m-cache-up-to-4-10-ghz/specifications.html,4.1,45,,4,i7-8750H,8th Generation Intel® Core™ i7 Processors,9,6,12.0
14,2.7,35,7,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/195328/intel-core-i79850he-processor-9m-cache-up-to-4-40-ghz/specifications.html,4.4,45,,4,i7-9850HE,9th Generation Intel® Core™ i7 Processors,9,6,12.0
22,2.4,0,7,1000,Q1'14,https://www.intel.com/content/www/us/en/products/sku/76089/intel-core-i74860hq-processor-6m-cache-up-to-3-60-ghz/specifications.html,3.6,0,,3,i7-4860HQ,4th Generation Intel® Core™ i7 Processors,6,4,8.0
14,3.0,0,7,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/191792/intel-core-i79700-processor-12m-cache-up-to-4-70-ghz/specifications.html,4.7,0,,4,i7-9700,9th Generation Intel® Core™ i7 Processors,12,8,8.0
22,2.5,0,5,1000,Q4'13,https://www.intel.com/content/www/us/en/products/sku/76348/intel-core-i54200m-processor-3m-cache-up-to-3-10-ghz/specifications.html,3.1,0,,3,i5-4200M,4th Generation Intel® Core™ i5 Processors,3,2,4.0
14,2.3,35,9,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/192987/intel-core-i99880h-processor-16m-cache-up-to-4-80-ghz/specifications.html,4.8,45,,4,i9-9880H,9th Generation Intel® Core™ i9 Processors,16,8,16.0
22,2.3,0,7,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/76086/intel-core-i74850hq-processor-6m-cache-up-to-3-50-ghz/specifications.html,3.5,0,,3,i7-4850HQ,4th Generation Intel® Core™ i7 Processors,6,4,8.0
22,1.8,0,3,900,Q2'14,https://www.intel.com/content/www/us/en/products/sku/79198/intel-core-i34112e-processor-3m-cache-1-80-ghz/specifications.html,1.8,0,,3,i3-4112E,4th Generation Intel® Core™ i3 Processors,3,2,4.0
14,4.0,0,3,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/186606/intel-core-i39350k-processor-8m-cache-up-to-4-60-ghz/specifications.html,4.6,0,,4,i3-9350K,9th Generation Intel® Core™ i3 Processors,8,4,4.0
7,4.2,0,3,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/132225/intel-core-i312100e-processor-12m-cache-up-to-4-20-ghz/specifications.html,4.2,0,,5,i3-12100E,12th Generation Intel® Core™ i3 Processors,12,4,8.0
14,1.6,12,3,1000,Q3'18,https://www.intel.com/content/www/us/en/products/sku/193560/intel-core-i38145ue-processor-4m-cache-up-to-3-90-ghz/specifications.html,3.9,25,,4,i3-8145UE,8th Generation Intel® Core™ i3 Processors,4,2,4.0
22,1.4,0,5,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/75033/intel-core-i54350u-processor-3m-cache-up-to-2-90-ghz/specifications.html,2.9,0,,3,i5-4350U,4th Generation Intel® Core™ i5 Processors,3,2,4.0
7,2.5,45,5,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/96158/intel-core-i512600he-processor-18m-cache-up-to-4-50-ghz/specifications.html,4.5,115,,5,i5-12600HE,12th Generation Intel® Core™ i5 Processors,18,12,16.0
14,3.7,0,3,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/201894/intel-core-i310105-processor-6m-cache-up-to-4-40-ghz/specifications.html,4.4,0,,4,i3-10105,10th Generation Intel® Core™ i3 Processors,6,4,8.0
7,2.1,45,3,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232151/intel-core-i313300he-processor-12m-cache-up-to-4-60-ghz/specifications.html,4.6,45,,5,i3-13300HE,13th Generation Intel® Core™ i3 Processors,12,8,12.0
7,1.4,15,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/235940/intel-core-i51345ure-processor-12m-cache-up-to-4-60-ghz/specifications.html,4.6,15,,5,i5-1345URE,13th Generation Intel® Core™ i5 Processors,12,10,12.0
22,1.3,0,5,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/75028/intel-core-i54250u-processor-3m-cache-up-to-2-60-ghz/specifications.html,2.6,0,,3,i5-4250U,4th Generation Intel® Core™ i5 Processors,3,2,4.0
7,4.8,45,5,1000,Q2'24,https://www.intel.com/content/www/us/en/products/sku/239941/intel-core-5-processor-130hl-18m-cache-up-to-4-80-ghz/specifications.html,4.8,95,,5,130HL,Intel® Core™ processors (Series 1),18,12,16.0
14,3.8,0,3,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/201893/intel-core-i310305-processor-8m-cache-up-to-4-50-ghz/specifications.html,4.5,0,,4,i3-10305,10th Generation Intel® Core™ i3 Processors,8,4,8.0
14,3.6,0,3,1000,Q4'15,https://www.intel.com/content/www/us/en/products/sku/93366/intel-core-i36098p-processor-3m-cache-3-60-ghz/specifications.html,3.6,0,,4,i3-6098P,6th Generation Intel® Core™ i3 Processors,3,2,4.0
10,2.5,28,5,1000,Q2'21,https://www.intel.com/content/www/us/en/products/sku/217183/intel-core-i511320h-processor-8m-cache-up-to-4-50-ghz-with-ipu/specifications.html,4.5,35,,4,i5-11320H,11th Generation Intel® Core™ i5 Processors,8,4,8.0
14,3.3,95,9,0,Q2'20,https://www.intel.com/content/www/us/en/products/sku/199331/intel-core-i910900kf-processor-20m-cache-up-to-5-30-ghz/specifications.html,5.3,125,,4,i9-10900KF,10th Generation Intel® Core™ i9 Processors,20,10,20.0
10,0.9,12,3,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/209735/intel-core-i31125g4-processor-8m-cache-up-to-3-70-ghz-with-ipu/specifications.html,3.7,28,,4,i3-1125G4,11th Generation Intel® Core™ i3 Processors,8,4,8.0
14,3.6,0,7,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97128/intel-core-i77700-processor-8m-cache-up-to-4-20-ghz/specifications.html,4.2,0,,4,i7-7700,7th Generation Intel® Core™ i7 Processors,8,4,8.0
