Achitecture,Base Clock,Base Power,Cache,Code Name,Form Factor,Gen,IGPU Frequency,IGPU Name,L2 Cache,L3 Cache,Launch Date,Link,Max Boost Clock,Max Power,Memory Channels,Memory Type,Name,Series,Total Cache,Total Cores,Total Threads
28nm,2.1 GHz,20W,,FX-Series,Laptops,7500,553 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.3 GHz,,2.0,DDR3,FX-7500 with Radeon™ R7 Graphics,FX-Series Processors for Laptops,,4.0,4.0
28nm,2.1 GHz,,,FX-Series,,8800,800 MHz,AMD Radeon™ R7 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.4 GHz,,2.0,DDR3,FX-8800P with Radeon™ R7 Graphics,FX-Series Processors for AIOs,,4.0,4.0
28nm,3.1 GHz,35W,,A-Series,Desktops,7,900 MHz,Radeon™ R7 Series,2 MB,,9/5/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,,2.0,DDR4,7th Gen A12-9800E APU,A12-Series APU for Desktops,,4.0,
28nm,3.8 GHz,65W,,A-Series,Desktops,7,1108 MHz,Radeon™ R7 Series,2 MB,,"Channel: 7/27/2017, OEM: 9/5/2016",https://www.amd.com/en/products/specifications/processors.html,Up to 4.2 GHz,,2.0,DDR4,7th Gen A12-9800 APU,A12-Series APU for Desktops,,4.0,
28nm,2.8 GHz,35W,,A-Series,Laptops,7,900 MHz,AMD Radeon™ R7 Graphics,2 MB,,Q216,https://www.amd.com/en/products/specifications/processors.html,Up to 3.5 GHz,25-45W,2.0,DDR4,7th Gen A12-9730P APU,A12-Series APU for Laptops,,4.0,
28nm,2.5 GHz,15W,,A-Series,Laptops,7,758 MHz,AMD Radeon™ R7 Graphics,2 MB,,Q216,https://www.amd.com/en/products/specifications/processors.html,Up to 3.4 GHz,12-15W,2.0,DDR4,7th Gen A12-9700P APU,A12-Series APU for Laptops,,4.0,
28nm,3.1 GHz,35W,,PRO A-Series,Desktops,7,900 MHz,R7,2 MB,,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,,2.0,DDR4,7th Gen AMD PRO A12-9800E APU,PRO A-Series A12 APU for Desktops,,4.0,
28nm,3.8 GHz,65W,,PRO A-Series,Desktops,7,1108 MHz,R7,2 MB,,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 4.2 GHz,,2.0,DDR4,7th Gen AMD PRO A12-9800 APU,PRO A-Series A12 APU for Desktops,,4.0,
28nm,2.9 GHz,35W,,PRO A-Series,Desktops,6,900 MHz,R7,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,,2.0,DDR4,6th Gen AMD PRO A12-8870E APU,PRO A-Series A12 APU for Desktops,,4.0,
28nm,3.7 GHz,65W,,PRO A-Series,Desktops,6,1108 MHz,R7,2 MB,,3Q 2016,https://www.amd.com/en/products/specifications/processors.html,Up to 4.2 GHz,,2.0,DDR4,6th Gen AMD PRO A12-8870 APU,PRO A-Series A12 APU for Desktops,,4.0,
28nm,3 GHz,35W,,PRO A-Series,Laptops,7,900 MHz,R7,2 MB,,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.7 GHz,25/45W,2.0,DDR4,7th Gen AMD PRO A12-9830B APU,PRO A-Series A12 APU for Laptops,,4.0,
28nm,2.7 GHz,15W,,PRO A-Series,Laptops,7,758 MHz,R7,2 MB,,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.6 GHz,12/15W,2.0,DDR4,7th Gen AMD PRO A12-9800B APU,PRO A-Series A12 APU for Laptops,,4.0,
28nm,2.5 GHz,,,PRO A-Series,Laptops,6,758 MHz,R7,2 MB,,Q3 2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.4 GHz,12/15W,,DDR4,6th Gen AMD PRO A12-8830B APU,PRO A-Series A12 APU for Laptops,,4.0,
28nm,2.1 GHz,15W,,PRO A-Series,Laptops,6,800 MHz,AMD Radeon™ R7 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.4 GHz,,2.0,"DDR3 , DDR3L",6th Gen AMD PRO A12-8800B APU,PRO A-Series A12 APU for Laptops,,4.0,4.0
28nm,3 GHz,35W,,A-Series,Desktops,7,847 MHz,Radeon™ R7 Series,2 MB,,9/5/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.5 GHz,,3.0,DDR4,7th Gen A10-9700E APU,A10-Series APU for Desktops,,4.0,
28nm,3.5 GHz,65W,,A-Series,Desktops,7,1029 MHz,Radeon™ R7 Series,2 MB,,"Channel: 7/27/2017, OEM: 9/5/2016",https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,45/65W,2.0,DDR4,7th Gen A10-9700 APU,A10-Series APU for Desktops,,4.0,
28nm,4.1 GHz,95W,256 KB,A-Series,Desktops,10,866 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.3 GHz,,2.0,DDR3,A10-7890K with Radeon™ R7 Graphics and Wraith cooler,A10-Series APU for Desktops,,4.0,
28nm,3.9 GHz,95W,256 KB,A-Series,Desktops,10,866 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.1 GHz,,2.0,DDR3,A10-7870K with Radeon™ R7 Series,A10-Series APU for Desktops,,4.0,4.0
28nm,3.9 GHz,95W,256 KB,A-Series,Desktops,10,866 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.1 GHz,,2.0,DDR3,A10-7870K with Radeon™ R7 Graphics and Near Silent Thermal Solution,A10-Series APU for Desktops,,4.0,
28nm,3.6 GHz,65W,256 KB,A-Series,Desktops,10,757 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,45/65W,2.0,DDR3,A10-7860K with Radeon™ R7 Series,A10-Series APU for Desktops,,4.0,4.0
28nm,3.6 GHz,65W,256 KB,A-Series,Desktops,10,757 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,45/65W,2.0,DDR3,A10-7860K with Radeon™ R7 Graphics and Near Silent Thermal Solution,A10-Series APU for Desktops,,4.0,4.0
28nm,3.7 GHz,95W,256 KB,A-Series,Desktops,10,720 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,,2.0,DDR3,A10-7850K with Radeon™ R7 Series,A10-Series APU for Desktops,,4.0,4.0
28nm,3.5 GHz,,256 KB,A-Series,Desktops,10,720 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.9 GHz,45/65W,2.0,DDR3,A10-7800 with Radeon™ R7 Series,A10-Series APU for Desktops,,4.0,4.0
28nm,3.4 GHz,,256 KB,A-Series,Desktops,10,720 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,45/65W,2.0,DDR3,A10-7700K with Radeon™ R7 Series,A10-Series APU for Desktops,,4.0,4.0
32nm SOI,4.1 GHz,100W,192 KB,A-Series,Desktops,10,844 MHz,AMD Radeon™ HD 8670D,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.4 GHz,,2.0,DDR3,A10-6800K with Radeon™ HD 8670D,A10-Series APU for Desktops,,4.0,4.0
32nm SOI,4 GHz,100W,192 KB,A-Series,Desktops,10,844 MHz,AMD Radeon™ HD 8670D,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.3 GHz,,2.0,DDR3,A10-6790K with Radeon™ HD 8670D,A10-Series APU for Desktops,,4.0,4.0
32nm SOI,2.5 GHz,45W,192 KB,A-Series,Desktops,10,720 MHz,AMD Radeon™ HD 8650D,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.5 GHz,,2.0,DDR3,A10-6700T with Radeon™ HD 8650D,A10-Series APU for Desktops,,4.0,4.0
32nm SOI,3.7 GHz,65W,192 KB,A-Series,Desktops,10,844 MHz,AMD Radeon™ HD 8670D,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.3 GHz,,2.0,DDR3,A10-6700 with Radeon™ HD 8670D,A10-Series APU for Desktops,,4.0,4.0
28nm,2.6 GHz,35W,,A-Series,Laptops,7,800 MHz,AMD Radeon™ R5 Graphics,2 MB,,Q216,https://www.amd.com/en/products/specifications/processors.html,Up to 3.3 GHz,25-45W,2.0,DDR4,7th Gen A10-9630P APU,A10-Series APU for Laptops,,4.0,
28nm,2.4 GHz,15W,,A-Series,Laptops,7,720 MHz,AMD Radeon™ R5 Graphics,2 MB,,Q216,https://www.amd.com/en/products/specifications/processors.html,Up to 3.3 GHz,12-15W,2.0,DDR4,7th Gen A10-9600P APU,A10-Series APU for Laptops,,4.0,
28nm,1.8 GHz,15W,,A-Series,Laptops,6,800 MHz,AMD Radeon™ R6 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.2 GHz,,2.0,DDR3,6th Gen A10-8700P APU,A10-Series APU for Laptops,,4.0,4.0
28nm,2.5 GHz,35W,,A-Series,Laptops,10,654 MHz,AMD Radeon™ R6 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.4 GHz,,2.0,"DDR3 , DDR3L",A10-7400P with Radeon™ R6 Graphics,A10-Series APU for Laptops,,4.0,4.0
28nm,1.9 GHz,20W,,A-Series,Laptops,10,553 MHz,AMD Radeon™ R6 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.2 GHz,,2.0,Not Listed,A10-7300 with Radeon™ R6 Graphics,A10-Series APU for Laptops,,4.0,4.0
28nm,2.2 GHz,4.5W,,A-Series,Laptops,10,,AMD Radeon™ R6 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,DDR3L,A10 Micro-6700T with Radeon™ R6 Graphics,A10-Series APU for Laptops,,4.0,4.0
28nm,1.8 GHz,,,A-Series,,10,800 MHz,AMD Radeon™ R6 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.2 GHz,,2.0,DDR3,A10-8700P with Radeon™ R6 Graphics,A10-Series APU for AIOs,,4.0,4.0
28nm,3 GHz,35W,,PRO A-Series,Desktops,7,847 MHz,R7,2 MB,,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.5 GHz,,2.0,DDR4,7th Gen AMD PRO A10-9700E APU,PRO A-Series A10 APU for Desktops,,4.0,
28nm,3.5 GHz,65W,,PRO A-Series,Desktops,7,1029 MHz,R7,2 MB,,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,45/65W,2.0,DDR4,7th Gen AMD PRO A10-9700 APU,PRO A-Series A10 APU for Desktops,,4.0,
28nm,3.9 GHz,95W,,PRO A-Series,Desktops,6,800 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.1 GHz,,2.0,DDR3,6th Gen AMD PRO A10-8850B APU,PRO A-Series A10 APU for Desktops,,4.0,4.0
28nm,2.8 GHz,35W,,PRO A-Series,Desktops,6,847 MHz,R7,2 MB,,3Q 2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.5 GHz,,2.0,DDR4,6th Gen AMD PRO A10-8770E APU,PRO A-Series A10 APU for Desktops,,4.0,
28nm,3.5 GHz,65W,,PRO A-Series,Desktops,6,1029 MHz,R7,2 MB,,3Q 2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,,2.0,DDR4,6th Gen AMD PRO A10-8770 APU,PRO A-Series A10 APU for Desktops,,4.0,
28nm,3.6 GHz,65W,,PRO A-Series,Desktops,6,757 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,45/65W,2.0,DDR3,6th Gen AMD PRO A10-8750B APU,PRO A-Series A10 APU for Desktops,,4.0,4.0
28nm,3.7 GHz,95W,256 KB,PRO A-Series,Desktops,10,720 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,,2.0,DDR3,A10 PRO-7850B with Radeon™ R7 Graphics,PRO A-Series A10 APU for Desktops,,4.0,4.0
28nm,3.5 GHz,65W,256 KB,PRO A-Series,Desktops,10,720 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.9 GHz,35/65W,2.0,DDR3,A10 PRO-7800B with Radeon™ R7 Graphics,PRO A-Series A10 APU for Desktops,,4.0,4.0
28nm,2.8 GHz,35W,,PRO A-Series,Laptops,7,900 MHz,R7,2 MB,,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.5 GHz,25/45W,2.0,DDR4,7th Gen AMD PRO A10-9730B APU,PRO A-Series A10 APU for Laptops,,4.0,
28nm,2.5 GHz,15W,,PRO A-Series,Laptops,7,758 MHz,R7,2 MB,,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.4 GHz,12/15W,2.0,DDR4,7th Gen AMD PRO A10-9700B APU,PRO A-Series A10 APU for Laptops,,4.0,
28nm,2.4 GHz,,,PRO A-Series,Laptops,6,720 MHz,R5,2 MB,,Q3 2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.3 GHz,12/15W,,DDR4,6th Gen AMD PRO A10-8730B APU,PRO A-Series A10 APU for Laptops,,4.0,
28nm,1.8 GHz,15W,,PRO A-Series,Laptops,6,800 MHz,AMD Radeon™ R6 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.2 GHz,,2.0,"DDR3 , DDR3L",6th Gen AMD PRO A10-8700B APU,PRO A-Series A10 APU for Laptops,,4.0,4.0
28nm,2.1 GHz,19W,,PRO A-Series,Laptops,10,553 MHz,AMD Radeon™ R6 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.3 GHz,,2.0,"DDR3 , DDR3L",A10 PRO-7350B with Radeon™ R6 Graphics,PRO A-Series A10 APU for Laptops,,4.0,4.0
32nm SOI,4.1 GHz,45W,192 KB,A-Series,Desktops,10,844 MHz,AMD Radeon™ HD 8670D,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.4 GHz,,2.0,DDR3,A10-6800B with Radeon™ HD 8670D,Business Class - Quad-Core A10-Series APU for Desktops,,4.0,4.0
32nm SOI,4 GHz,45W,192 KB,A-Series,Desktops,10,844 MHz,AMD Radeon™ HD 8670D,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.3 GHz,,2.0,DDR3,A10-6790B with Radeon™ HD 8670D,Business Class - Quad-Core A10-Series APU for Desktops,,4.0,4.0
28nm,3.1 GHz,15W,,A-Series,Laptops,7,900 MHz,AMD Radeon™ R5 Graphics,1 MB,,2Q18,https://www.amd.com/en/products/specifications/processors.html,Up to 3.7 GHz,10-15W,1.0,DDR4,7th Gen A9-9425 APU,A9-Series APU for Laptops,,2.0,
28nm,3 GHz,15W,,A-Series,Laptops,7,847 MHz,AMD Radeon™ R5 Graphics,1 MB,,Q217,https://www.amd.com/en/products/specifications/processors.html,Up to 3.6 GHz,10-15W,,DDR4,7th Gen A9-9420 APU,A9-Series APU for Laptops,,2.0,
28nm,2.9 GHz,10-25/25W,,A-Series,Laptops,7,800 MHz,AMD Radeon™ R5 Graphics,1 MB,,Q216,https://www.amd.com/en/products/specifications/processors.html,Up to 3.5 GHz,,1.0,DDR4,7th Gen A9-9410 APU,A9-Series APU for Laptops,,2.0,
28nm,3.1 GHz,65W,,A-Series,Desktops,7,900 MHz,Radeon™ R7 Series,2 MB,,"Channel: 7/27/2017, OEM: 9/5/2016",https://www.amd.com/en/products/specifications/processors.html,Up to 3.4 GHz,45/65W,2.0,DDR4,7th Gen A8-9600 APU,A8-Series APU for Desktops,,4.0,
28nm,3.6 GHz,95W,256 KB,A-Series,Desktops,8,757 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.9 GHz,,2.0,DDR3,A8-7670K with Radeon™ R7 Graphics and Near Silent Thermal Solution,A8-Series APU for Desktops,,4.0,4.0
28nm,3.3 GHz,95W,256 KB,A-Series,Desktops,8,720 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,,2.0,DDR3,A8-7650K with Radeon™ R7 Series,A8-Series APU for Desktops,,4.0,4.0
28nm,3.3 GHz,95W,256 KB,A-Series,Desktops,8,720 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,,2.0,DDR3,A8-7650K with Radeon™ R7 Graphics and Near Silent Thermal Solution,A8-Series APU for Desktops,,4.0,4.0
28nm,3.1 GHz,65W,256 KB,A-Series,Desktops,8,720 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,45/65W,2.0,DDR3,A8-7600 with Radeon™ R7 Series,A8-Series APU for Desktops,,4.0,4.0
32nm SOI,3.9 GHz,65W,192 KB,A-Series,Desktops,8,844 MHz,AMD Radeon™ HD 8570D,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.2 GHz,,2.0,DDR3,A8-6600K with Radeon™ HD 8570D,A8-Series APU for Desktops,,4.0,4.0
32nm SOI,2.1 GHz,45W,192 KB,A-Series,Desktops,8,720 MHz,AMD Radeon™ HD 8550D,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.1 GHz,,2.0,DDR3,A8-6500T with Radeon™ HD 8550D,A8-Series APU for Desktops,,4.0,4.0
32nm SOI,3.5 GHz,65W,192 KB,A-Series,Desktops,8,800 MHz,AMD Radeon™ HD 8570D,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.1 GHz,,2.0,DDR3,A8-6500 with Radeon™ HD 8570D,A8-Series APU for Desktops,,4.0,4.0
28nm,1.6 GHz,15W,,A-Series,Laptops,6,720 MHz,AMD Radeon™ R6 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3 GHz,,2.0,DDR3,6th Gen A8-8600P APU,A8-Series APU for Laptops,,4.0,4.0
28nm,2.2 GHz,15W,,A-Series,Laptops,8,847 MHz,AMD Radeon™ R5 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 2.5 GHz,,1.0,DDR3L,A8-7410 with Radeon™ R5 Graphics,A8-Series APU for Laptops,,4.0,4.0
28nm,2.4 GHz,100W,,A-Series,Laptops,8,626 MHz,AMD Radeon™ R5 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.3 GHz,,2.0,DDR3,A8-7200P with Radeon™ R5 Graphics,A8-Series APU for Laptops,,4.0,4.0
28nm,1.8 GHz,20W,,A-Series,Laptops,8,514 MHz,AMD Radeon™ R5 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3 GHz,,2.0,DDR3,A8-7100 with Radeon™ R5 Graphics,A8-Series APU for Laptops,,4.0,4.0
28nm,1.6 GHz,,,A-Series,,8,720 MHz,AMD Radeon™ R6 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3 GHz,,2.0,DDR3,A8-8600P with Radeon™ R6 Graphics,A8-Series APU for AIOs,,4.0,4.0
28nm,2 GHz,15W,,A-Series,Laptops,8,847 MHz,AMD Radeon™ R5 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 2.4 GHz,,1.0,DDR3L,A8-6410 with Radeon™ R5 Graphics,A8-Series APU for Laptops,,4.0,4.0
28nm,3.1 GHz,65W,,PRO A-Series,Desktops,7,900 MHz,R7,2 MB,,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.4 GHz,45/65W,2.0,DDR4,7th Gen AMD PRO A8-9600 APU,PRO A-Series A8 APU for Desktops,,4.0,
28nm,3.2 GHz,65W,,PRO A-Series,Desktops,6,757 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.9 GHz,45/65W,2.0,DDR3,6th Gen AMD PRO A8-8650B APU,PRO A-Series A8 APU for Desktops,,4.0,4.0
28nm,3.1 GHz,65W,,PRO A-Series,Desktops,8,720 MHz,AMD Radeon™ R7 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,35/65W,2.0,DDR3,A8 PRO-7600B with Radeon™ R7 Graphics,PRO A-Series A8 APU for Desktops,,4.0,4.0
28nm,2.6 GHz,35W,,PRO A-Series,Laptops,7,800 MHz,R5,2 MB,,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.3 GHz,25/45W,2.0,DDR4,7th Gen AMD PRO A8-9630B,PRO A-Series A8 APU for Laptops,,4.0,
28nm,2.4 GHz,15W,,PRO A-Series,Laptops,7,720 MHz,R5,2 MB,,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.3 GHz,12/15W,2.0,DDR4,7th Gen AMD PRO A8-9600B APU,PRO A-Series A8 APU for Laptops,,4.0,
28nm,1.6 GHz,15W,,PRO A-Series,Laptops,6,720 MHz,AMD Radeon™ R6 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3 GHz,,2.0,"DDR3 , DDR3L",6th Gen AMD PRO A8-8600B APU,PRO A-Series A8 APU for Laptops,,4.0,4.0
28nm,1.9 GHz,100W,,PRO A-Series,Laptops,8,533 MHz,AMD Radeon™ R5 Graphics,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.2 GHz,,2.0,"DDR3 , DDR3L",A8 PRO-7150B with Radeon™ R5 Graphics,PRO A-Series A8 APU for Laptops,,4.0,4.0
32nm SOI,3.5 GHz,65W,192 KB,A-Series,Desktops,8,800 MHz,AMD Radeon™ HD 8570D,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.1 GHz,,2.0,DDR3,A8-6500B with Radeon™ HD 8570D,Business Class - Quad-Core A8-Series APU for Desktops,,4.0,4.0
28nm,3.8 GHz,65W,,A-Series,Desktops,7,1029 MHz,Radeon™ R5 Series,1 MB,,7/27/2017,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,45/65W,2.0,DDR4,7th Gen A6-9550 APU,A6-Series APU for Desktops,,2.0,
28nm,3 GHz,35W,,A-Series,Desktops,7,800 MHz,Radeon™ R5 Series,1 MB,,"Channel: 7/27/2017, OEM: 9/5/2016",https://www.amd.com/en/products/specifications/processors.html,Up to 3.4 GHz,,2.0,DDR4,7th Gen A6-9500E APU,A6-Series APU for Desktops,,2.0,
28nm,3.5 GHz,65W,,A-Series,Desktops,7,1029 MHz,Radeon™ R5 Series,1 MB,,"Channel: 7/27/2017, OEM: 9/5/2016",https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,45/65W,2.0,DDR4,7th Gen A6-9500 APU,A6-Series APU for Desktops,,2.0,
28nm,3.7 GHz,65W,256 KB,A-Series,Desktops,6,800 MHz,AMD Radeon™ R5 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,45/65W,2.0,DDR3,A6-7470K with Radeon™ R5 Series,A6-Series APU for Desktops,,2.0,
28nm,3.5 GHz,65W,128 KB,A-Series,Desktops,6,758 MHz,AMD Radeon™ R5 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.9 GHz,45/65W,2.0,DDR3,A6-7400K with Radeon™ R5 Series,A6-Series APU for Desktops,,2.0,2.0
32nm SOI,4 GHz,65W,96 KB,A-Series,Desktops,6,800 MHz,AMD Radeon™ HD 8470D,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.2 GHz,,2.0,DDR3,A6-6420K with Radeon™ HD 8470D,A6-Series APU for Desktops,,2.0,2.0
32nm SOI,3.9 GHz,65W,96 KB,A-Series,Desktops,6,800 MHz,AMD Radeon™ HD 8470D,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.1 GHz,,2.0,DDR3,A6-6400K with Radeon™ HD 8470D,A6-Series APU for Desktops,,2.0,2.0
28nm,2.4 GHz,15W,128 KB,A-Series,Laptops,6,800 MHz,AMD Radeon™ R4 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 2.4 GHz,,1.0,DDR3L,A6-6310 with Radeon™ R4 Graphics,A6-Series APU for Laptops,,4.0,4.0
28nm,2 GHz,25W,256 KB,A-Series,Desktops,6,600 MHz,AMD Radeon™ HD 8400,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,DDR3,A6-5200 with Radeon™ HD 8400,A6-Series APU for Desktops,,4.0,4.0
28nm,2.6 GHz,15W,,A-Series,Laptops,7,686 MHz,AMD Radeon™ R4 Graphics,1 MB,,2Q18,https://www.amd.com/en/products/specifications/processors.html,Up to 3.1 GHz,10-15W,1.0,DDR4,7th Gen A6-9225 APU,A6-Series APU for Laptops,,2.0,
28nm,1.8 GHz,6W,160 KB,A-Series,Laptops,7,720 MHz,Radeon™ R5 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 2.7 GHz,,1.0,,7th Gen A6-9220C APU,A6-Series APU for Laptops,,2.0,2.0
28nm,2.5 GHz,15W,,A-Series,Laptops,7,655 MHz,AMD Radeon™ R5 Graphics,1 MB,,Q217,https://www.amd.com/en/products/specifications/processors.html,Up to 2.9 GHz,10-15W,,DDR4,7th Gen A6-9220 APU,A6-Series APU for Laptops,,2.0,
28nm,2.4 GHz,15W,,A-Series,Laptops,7,600 MHz,AMD Radeon™ R4 Graphics,1 MB,,Q216,https://www.amd.com/en/products/specifications/processors.html,Up to 2.8 GHz,,1.0,DDR4,7th Gen A6-9210 APU,A6-Series APU for Laptops,,2.0,
28nm,2.2 GHz,17W,,A-Series,Laptops,6,533 MHz,AMD Radeon™ R4 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3 GHz,,2.0,Not Listed,A6-7000 with Radeon™ R4 Graphics,A6-Series APU for Laptops,,2.0,2.0
32nm,2.9 GHz,35W,,A-Series,Laptops,6,533 MHz,AMD Radeon™ HD 8450G,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.5 GHz,,2.0,DDR3,A6-5350M with Radeon™ HD 8450G,A6-Series APU for Laptops,,2.0,2.0
28nm,2 GHz,25W,,A-Series,Laptops,6,,AMD Radeon™ HD 8400,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,Not Listed,A6-5200M with Radeon™ HD 8400,A6-Series APU for Laptops,,4.0,4.0
28nm,1.6 GHz,15W,,A-Series,Laptops,6,800 MHz,AMD Radeon™ R5 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3 GHz,,2.0,Not Listed,A6-8500P with Radeon™ R5 Graphics,A6-Series APU for Laptops,,2.0,2.0
28nm,2 GHz,15W,,A-Series,Laptops,6,800 MHz,AMD Radeon™ R4 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 2.4 GHz,,1.0,DDR3L,A6-7310 with Radeon™ R4 Graphics,A6-Series APU for Laptops,,4.0,4.0
28nm,3 GHz,35W,,PRO A-Series,Desktops,7,800 MHz,R5,1 MB,,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.4 GHz,,2.0,DDR4,7th Gen AMD PRO A6-9500E APU,PRO A-Series A6 APU for Desktops,,2.0,
